row,col,x,y,albedo_mean_1km,delta_lst_1km
13,1,677500.0,4924500.0,0.1863452047109604,6.2395453453063965
13,2,678500.0,4924500.0,0.19231554865837097,7.619999885559082
13,3,679500.0,4924500.0,0.1942613422870636,9.201666831970215
13,4,680500.0,4924500.0,0.197448268532753,9.506667137145996
13,5,681500.0,4924500.0,0.17060863971710205,8.332666397094727
13,6,682500.0,4924500.0,0.17243388295173645,7.7531819343566895
13,7,683500.0,4924500.0,0.17545846104621887,7.9633331298828125
13,8,684500.0,4924500.0,0.18259963393211365,7.512878894805908
13,9,685500.0,4924500.0,0.19623278081417084,7.889999866485596
13,10,686500.0,4924500.0,0.1877433955669403,8.388333320617676
13,11,687500.0,4924500.0,0.18207409977912903,8.088333129882812
13,12,688500.0,4924500.0,0.169223815202713,7.392575740814209
13,13,689500.0,4924500.0,0.18248550593852997,8.0600004196167
13,14,690500.0,4924500.0,0.17981402575969696,8.220000267028809
13,15,691500.0,4924500.0,0.19235366582870483,8.640000343322754
13,16,692500.0,4924500.0,0.19171902537345886,9.296667098999023
13,17,693500.0,4924500.0,0.18710586428642273,9.28499984741211
13,18,694500.0,4924500.0,0.17632785439491272,9.186666488647461
14,0,676500.0,4923500.0,0.1768818348646164,5.808030128479004
14,1,677500.0,4923500.0,0.19446101784706116,6.678333282470703
14,2,678500.0,4923500.0,0.18762719631195068,7.159999847412109
14,3,679500.0,4923500.0,0.18868900835514069,7.693333148956299
14,4,680500.0,4923500.0,0.18452085554599762,8.738333702087402
14,5,681500.0,4923500.0,0.14341557025909424,7.918000221252441
14,6,682500.0,4923500.0,0.17040890455245972,7.442727088928223
14,7,683500.0,4923500.0,0.16923819482326508,7.198333263397217
14,8,684500.0,4923500.0,0.16902123391628265,7.933333396911621
14,9,685500.0,4923500.0,0.1782473474740982,8.418333053588867
14,10,686500.0,4923500.0,0.17613115906715393,8.595000267028809
14,11,687500.0,4923500.0,0.1672563999891281,8.393333435058594
14,12,688500.0,4923500.0,0.17668724060058594,7.608333110809326
14,13,689500.0,4923500.0,0.18425606191158295,7.868333339691162
14,14,690500.0,4923500.0,0.18675482273101807,7.829999923706055
14,15,691500.0,4923500.0,0.18609359860420227,7.59499979019165
14,16,692500.0,4923500.0,0.17487424612045288,7.828333377838135
14,17,693500.0,4923500.0,0.18506504595279694,7.680909156799316
14,18,694500.0,4923500.0,0.18678449094295502,8.356060981750488
15,0,676500.0,4922500.0,0.17065569758415222,6.708484649658203
15,1,677500.0,4922500.0,0.19304239749908447,6.4772725105285645
15,2,678500.0,4922500.0,0.1858229637145996,7.385000228881836
15,3,679500.0,4922500.0,0.18932653963565826,7.940000057220459
15,4,680500.0,4922500.0,0.1828179955482483,8.928333282470703
15,5,681500.0,4922500.0,0.14237725734710693,8.10433292388916
15,6,682500.0,4922500.0,0.17175674438476562,7.445606231689453
15,7,683500.0,4922500.0,0.17213211953639984,7.120757579803467
15,8,684500.0,4922500.0,0.18148711323738098,6.944394111633301
15,9,685500.0,4922500.0,0.16209478676319122,8.193333625793457
15,10,686500.0,4922500.0,0.17023751139640808,8.46500015258789
15,11,687500.0,4922500.0,0.1619182527065277,7.868333339691162
15,12,688500.0,4922500.0,0.16919641196727753,7.470757484436035
15,13,689500.0,4922500.0,0.18418413400650024,7.438030242919922
15,14,690500.0,4922500.0,0.17506143450737,7.562727451324463
15,15,691500.0,4922500.0,0.16178680956363678,6.63439416885376
15,16,692500.0,4922500.0,0.17658311128616333,6.302575588226318
15,17,693500.0,4922500.0,0.18523526191711426,7.166060447692871
15,18,694500.0,4922500.0,0.18039517104625702,7.92863655090332
16,0,676500.0,4921500.0,0.18971601128578186,6.755000114440918
16,1,677500.0,4921500.0,0.18744659423828125,6.723333358764648
16,2,678500.0,4921500.0,0.19051626324653625,7.12666654586792
16,3,679500.0,4921500.0,0.19661858677864075,7.909999847412109
16,4,680500.0,4921500.0,0.1899513304233551,8.771666526794434
16,5,681500.0,4921500.0,0.17352533340454102,8.44484806060791
16,6,682500.0,4921500.0,0.16551660001277924,6.819242477416992
16,7,683500.0,4921500.0,0.17178016901016235,5.97939395904541
16,8,684500.0,4921500.0,0.18876157701015472,6.703333377838135
16,9,685500.0,4921500.0,0.1731313169002533,8.664999961853027
16,10,686500.0,4921500.0,0.17749084532260895,8.828332901000977
16,11,687500.0,4921500.0,0.16989602148532867,8.242878913879395
16,12,688500.0,4921500.0,0.15743134915828705,8.268333435058594
16,13,689500.0,4921500.0,0.17733003199100494,8.029999732971191
16,14,690500.0,4921500.0,0.17514796555042267,8.118332862854004
16,15,691500.0,4921500.0,0.1618415266275406,7.014545440673828
16,16,692500.0,4921500.0,0.18292325735092163,6.369999885559082
16,17,693500.0,4921500.0,0.1759035289287567,7.1268181800842285
16,18,694500.0,4921500.0,0.16670595109462738,7.298182010650635
17,0,676500.0,4920500.0,0.1842799335718155,5.951666831970215
